"env_step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"12177408","2973","2973","2973","56.7421875","56.7421875","56.7421875"
"12181504","2974","2974","2974","56.7421875","56.7421875","56.7421875"
"12185600","2975","2975","2975","56.7421875","56.7421875","56.7421875"
"12189696","2976","2976","2976","56.7421875","56.7421875","56.7421875"
"12193792","2977","2977","2977","56.7421875","56.7421875","56.7421875"
"12197888","2978","2978","2978","56.7421875","56.7421875","56.7421875"
"12201984","2979","2979","2979","56.7421875","56.7421875","56.7421875"
"12206080","2980","2980","2980","56.7421875","56.7421875","56.7421875"
"12210176","2981","2981","2981","56.7421875","56.7421875","56.7421875"
"12214272","2982","2982","2982","56.7421875","56.7421875","56.7421875"
"12218368","2983","2983","2983","56.7421875","56.7421875","56.7421875"
"12222464","2984","2984","2984","56.7421875","56.7421875","56.7421875"
"12226560","2985","2985","2985","56.7421875","56.7421875","56.7421875"
"12230656","2986","2986","2986","56.7421875","56.7421875","56.7421875"
"12234752","2987","2987","2987","56.7421875","56.7421875","56.7421875"
"12238848","2988","2988","2988","56.7421875","56.7421875","56.7421875"
"12242944","2989","2989","2989","56.7421875","56.7421875","56.7421875"
"12247040","2990","2990","2990","56.7421875","56.7421875","56.7421875"
"12251136","2991","2991","2991","56.7421875","56.7421875","56.7421875"
"12255232","2992","2992","2992","56.7421875","56.7421875","56.7421875"
"12259328","2993","2993","2993","56.7421875","56.7421875","56.7421875"
"12263424","2994","2994","2994","56.7421875","56.7421875","56.7421875"
"12267520","2995","2995","2995","56.7421875","56.7421875","56.7421875"
"12271616","2996","2996","2996","56.7421875","56.7421875","56.7421875"
"12275712","2997","2997","2997","56.7421875","56.7421875","56.7421875"
"12279808","2998","2998","2998","56.7421875","56.7421875","56.7421875"
"12283904","2999","2999","2999","56.7421875","56.7421875","56.7421875"
"12288000","3000","3000","3000","56.7421875","56.7421875","56.7421875"
"12292096","3001","3001","3001","56.7421875","56.7421875","56.7421875"
"12296192","3002","3002","3002","56.7421875","56.7421875","56.7421875"
"12300288","3003","3003","3003","56.7421875","56.7421875","56.7421875"
"12304384","3004","3004","3004","56.7421875","56.7421875","56.7421875"
"12308480","3005","3005","3005","56.7421875","56.7421875","56.7421875"
"12312576","3006","3006","3006","56.7421875","56.7421875","56.7421875"
"12316672","3007","3007","3007","56.7421875","56.7421875","56.7421875"
"12320768","3008","3008","3008","56.7421875","56.7421875","56.7421875"
"12324864","3009","3009","3009","56.7421875","56.7421875","56.7421875"
"12328960","3010","3010","3010","56.7421875","56.7421875","56.7421875"
"12333056","3011","3011","3011","56.7421875","56.7421875","56.7421875"
"12337152","3012","3012","3012","56.7421875","56.7421875","56.7421875"
"12341248","3013","3013","3013","56.7421875","56.7421875","56.7421875"
"12345344","3014","3014","3014","56.7421875","56.7421875","56.7421875"
"12349440","3015","3015","3015","56.7421875","56.7421875","56.7421875"
"12353536","3016","3016","3016","56.7421875","56.7421875","56.7421875"
"12357632","3017","3017","3017","56.7421875","56.7421875","56.7421875"
"12361728","3018","3018","3018","56.7421875","56.7421875","56.7421875"
"12365824","3019","3019","3019","56.7421875","56.7421875","56.7421875"
"12369920","3020","3020","3020","56.7421875","56.7421875","56.7421875"
"12374016","3021","3021","3021","56.7421875","56.7421875","56.7421875"
"12378112","3022","3022","3022","56.7421875","56.7421875","56.7421875"
"12382208","3023","3023","3023","56.7421875","56.7421875","56.7421875"
"12386304","3024","3024","3024","56.7421875","56.7421875","56.7421875"
"12390400","3025","3025","3025","56.7421875","56.7421875","56.7421875"
"12394496","3026","3026","3026","56.7421875","56.7421875","56.7421875"
"12398592","3027","3027","3027","56.7421875","56.7421875","56.7421875"
"12402688","3028","3028","3028","56.7421875","56.7421875","56.7421875"
"12406784","3029","3029","3029","56.7421875","56.7421875","56.7421875"
"12410880","3030","3030","3030","56.7421875","56.7421875","56.7421875"
"12414976","3031","3031","3031","56.7421875","56.7421875","56.7421875"
"12419072","3032","3032","3032","56.7421875","56.7421875","56.7421875"
"12423168","3033","3033","3033","56.7421875","56.7421875","56.7421875"
"12427264","3034","3034","3034","56.7421875","56.7421875","56.7421875"
"12431360","3035","3035","3035","56.7421875","56.7421875","56.7421875"
"12435456","3036","3036","3036","56.7421875","56.7421875","56.7421875"
"12439552","3037","3037","3037","56.7421875","56.7421875","56.7421875"
"12443648","3038","3038","3038","56.7421875","56.7421875","56.7421875"
"12447744","3039","3039","3039","56.7421875","56.7421875","56.7421875"
"12451840","3040","3040","3040","56.7421875","56.7421875","56.7421875"
"12455936","3041","3041","3041","56.7421875","56.7421875","56.7421875"
"12460032","3042","3042","3042","56.7421875","56.7421875","56.7421875"
"12464128","3043","3043","3043","56.7421875","56.7421875","56.7421875"
"12468224","3044","3044","3044","56.7421875","56.7421875","56.7421875"
"12472320","3045","3045","3045","56.7421875","56.7421875","56.7421875"
"12476416","3046","3046","3046","56.7421875","56.7421875","56.7421875"
"12480512","3047","3047","3047","56.70556640625","56.70556640625","56.70556640625"
"12484608","3048","3048","3048","56.5078125","56.5078125","56.5078125"
"12488704","3049","3049","3049","56.5078125","56.5078125","56.5078125"
"12492800","3050","3050","3050","56.5078125","56.5078125","56.5078125"
"12496896","3051","3051","3051","56.5078125","56.5078125","56.5078125"
"12500992","3052","3052","3052","56.5078125","56.5078125","56.5078125"
"12505088","3053","3053","3053","56.5078125","56.5078125","56.5078125"
"12509184","3054","3054","3054","56.5078125","56.5078125","56.5078125"
"12513280","3055","3055","3055","56.5078125","56.5078125","56.5078125"
"12517376","3056","3056","3056","56.5078125","56.5078125","56.5078125"
"12521472","3057","3057","3057","56.5078125","56.5078125","56.5078125"
"12525568","3058","3058","3058","56.5078125","56.5078125","56.5078125"
"12529664","3059","3059","3059","56.5078125","56.5078125","56.5078125"
"12533760","3060","3060","3060","56.5078125","56.5078125","56.5078125"
"12537856","3061","3061","3061","56.5078125","56.5078125","56.5078125"
"12541952","3062","3062","3062","56.5078125","56.5078125","56.5078125"
"12546048","3063","3063","3063","56.5078125","56.5078125","56.5078125"
"12550144","3064","3064","3064","56.5078125","56.5078125","56.5078125"
"12554240","3065","3065","3065","56.5078125","56.5078125","56.5078125"
"12558336","3066","3066","3066","56.5078125","56.5078125","56.5078125"
"12562432","3067","3067","3067","56.5078125","56.5078125","56.5078125"
"12566528","3068","3068","3068","56.5078125","56.5078125","56.5078125"
"12570624","3069","3069","3069","56.5078125","56.5078125","56.5078125"
"12574720","3070","3070","3070","56.5078125","56.5078125","56.5078125"
"12578816","3071","3071","3071","56.5078125","56.5078125","56.5078125"
"12582912","3072","3072","3072","56.5078125","56.5078125","56.5078125"
"12587008","3073","3073","3073","56.5078125","56.5078125","56.5078125"
"12591104","3074","3074","3074","56.5078125","56.5078125","56.5078125"
"12595200","3075","3075","3075","56.5078125","56.5078125","56.5078125"
"12599296","3076","3076","3076","56.5078125","56.5078125","56.5078125"
"12603392","3077","3077","3077","56.5078125","56.5078125","56.5078125"
"12607488","3078","3078","3078","56.5078125","56.5078125","56.5078125"
"12611584","3079","3079","3079","56.5078125","56.5078125","56.5078125"
"12615680","3080","3080","3080","56.5078125","56.5078125","56.5078125"
"12619776","3081","3081","3081","56.5078125","56.5078125","56.5078125"
"12623872","3082","3082","3082","56.5078125","56.5078125","56.5078125"
"12627968","3083","3083","3083","56.5078125","56.5078125","56.5078125"
"12632064","3084","3084","3084","56.5078125","56.5078125","56.5078125"
"12636160","3085","3085","3085","56.5078125","56.5078125","56.5078125"
"12640256","3086","3086","3086","56.5078125","56.5078125","56.5078125"
"12644352","3087","3087","3087","56.5078125","56.5078125","56.5078125"
"12648448","3088","3088","3088","56.5078125","56.5078125","56.5078125"
"12652544","3089","3089","3089","56.5078125","56.5078125","56.5078125"
"12656640","3090","3090","3090","56.5078125","56.5078125","56.5078125"
"12660736","3091","3091","3091","56.5078125","56.5078125","56.5078125"
"12664832","3092","3092","3092","56.5078125","56.5078125","56.5078125"
"12668928","3093","3093","3093","56.5078125","56.5078125","56.5078125"
"12673024","3094","3094","3094","56.5078125","56.5078125","56.5078125"
"12677120","3095","3095","3095","56.5078125","56.5078125","56.5078125"
"12681216","3096","3096","3096","56.5078125","56.5078125","56.5078125"
"12685312","3097","3097","3097","56.5078125","56.5078125","56.5078125"
"12689408","3098","3098","3098","56.5078125","56.5078125","56.5078125"
"12693504","3099","3099","3099","56.5078125","56.5078125","56.5078125"
"12697600","3100","3100","3100","56.5078125","56.5078125","56.5078125"
"12701696","3101","3101","3101","56.5078125","56.5078125","56.5078125"
"12705792","3102","3102","3102","56.5078125","56.5078125","56.5078125"
"12709888","3103","3103","3103","56.5078125","56.5078125","56.5078125"
"12713984","3104","3104","3104","56.5078125","56.5078125","56.5078125"
"12718080","3105","3105","3105","56.5078125","56.5078125","56.5078125"
"12722176","3106","3106","3106","56.5078125","56.5078125","56.5078125"
"12726272","3107","3107","3107","56.5078125","56.5078125","56.5078125"
"12730368","3108","3108","3108","56.5078125","56.5078125","56.5078125"
"12734464","3109","3109","3109","56.5078125","56.5078125","56.5078125"
"12738560","3110","3110","3110","56.5078125","56.5078125","56.5078125"
"12742656","3111","3111","3111","56.5078125","56.5078125","56.5078125"
"12746752","3112","3112","3112","56.5078125","56.5078125","56.5078125"
"12750848","3113","3113","3113","56.5078125","56.5078125","56.5078125"
"12754944","3114","3114","3114","56.5078125","56.5078125","56.5078125"
"12759040","3115","3115","3115","56.5078125","56.5078125","56.5078125"
"12763136","3116","3116","3116","56.5078125","56.5078125","56.5078125"
"12767232","3117","3117","3117","56.5078125","56.5078125","56.5078125"
"12771328","3118","3118","3118","56.5078125","56.5078125","56.5078125"
"12775424","3119","3119","3119","56.5078125","56.5078125","56.5078125"
"12779520","3120","3120","3120","56.5078125","56.5078125","56.5078125"
"12783616","3121","3121","3121","56.5078125","56.5078125","56.5078125"
"12787712","3122","3122","3122","56.5078125","56.5078125","56.5078125"
"12791808","3123","3123","3123","56.5078125","56.5078125","56.5078125"
"12795904","3124","3124","3124","56.5078125","56.5078125","56.5078125"
"12800000","3125","3125","3125","56.505615234375","56.505615234375","56.505615234375"
"12804096","3126","3126","3126","56.4375","56.4375","56.4375"
"12808192","3127","3127","3127","56.4375","56.4375","56.4375"
"12812288","3128","3128","3128","56.4375","56.4375","56.4375"
"12816384","3129","3129","3129","56.4375","56.4375","56.4375"
"12820480","3130","3130","3130","56.4375","56.4375","56.4375"
"12824576","3131","3131","3131","56.4375","56.4375","56.4375"
"12828672","3132","3132","3132","56.4375","56.4375","56.4375"
"12832768","3133","3133","3133","56.4375","56.4375","56.4375"
"12836864","3134","3134","3134","56.4375","56.4375","56.4375"
"12840960","3135","3135","3135","56.4375","56.4375","56.4375"
"12845056","3136","3136","3136","56.4375","56.4375","56.4375"
"12849152","3137","3137","3137","56.4375","56.4375","56.4375"
"12853248","3138","3138","3138","56.4375","56.4375","56.4375"
"12857344","3139","3139","3139","56.4375","56.4375","56.4375"
"12861440","3140","3140","3140","56.4375","56.4375","56.4375"
"12865536","3141","3141","3141","56.4375","56.4375","56.4375"
"12869632","3142","3142","3142","56.4375","56.4375","56.4375"
"12873728","3143","3143","3143","56.4375","56.4375","56.4375"
"12877824","3144","3144","3144","56.4375","56.4375","56.4375"
"12881920","3145","3145","3145","56.4375","56.4375","56.4375"
"12886016","3146","3146","3146","56.4375","56.4375","56.4375"
"12890112","3147","3147","3147","56.4375","56.4375","56.4375"
"12894208","3148","3148","3148","56.4375","56.4375","56.4375"
"12898304","3149","3149","3149","56.4375","56.4375","56.4375"
"12902400","3150","3150","3150","56.4375","56.4375","56.4375"
"12906496","3151","3151","3151","56.4375","56.4375","56.4375"
"12910592","3152","3152","3152","56.4375","56.4375","56.4375"
"12914688","3153","3153","3153","56.4375","56.4375","56.4375"
"12918784","3154","3154","3154","56.4375","56.4375","56.4375"
"12922880","3155","3155","3155","56.4375","56.4375","56.4375"
"12926976","3156","3156","3156","56.4375","56.4375","56.4375"
"12931072","3157","3157","3157","56.4375","56.4375","56.4375"
"12935168","3158","3158","3158","56.4375","56.4375","56.4375"
"12939264","3159","3159","3159","56.4375","56.4375","56.4375"
"12943360","3160","3160","3160","56.4375","56.4375","56.4375"
"12947456","3161","3161","3161","56.4375","56.4375","56.4375"
"12951552","3162","3162","3162","56.4375","56.4375","56.4375"
"12955648","3163","3163","3163","56.4375","56.4375","56.4375"
"12959744","3164","3164","3164","56.4375","56.4375","56.4375"
"12963840","3165","3165","3165","56.4375","56.4375","56.4375"
"12967936","3166","3166","3166","56.4375","56.4375","56.4375"
"12972032","3167","3167","3167","56.4375","56.4375","56.4375"
"12976128","3168","3168","3168","56.4375","56.4375","56.4375"
"12980224","3169","3169","3169","56.4375","56.4375","56.4375"
"12984320","3170","3170","3170","56.4375","56.4375","56.4375"
"12988416","3171","3171","3171","56.4375","56.4375","56.4375"
"12992512","3172","3172","3172","56.4375","56.4375","56.4375"
"12996608","3173","3173","3173","56.4375","56.4375","56.4375"
"13000704","3174","3174","3174","56.4375","56.4375","56.4375"
"13004800","3175","3175","3175","56.4375","56.4375","56.4375"
"13008896","3176","3176","3176","56.4375","56.4375","56.4375"
"13012992","3177","3177","3177","56.4375","56.4375","56.4375"
"13017088","3178","3178","3178","56.4375","56.4375","56.4375"
"13021184","3179","3179","3179","56.4375","56.4375","56.4375"
"13025280","3180","3180","3180","56.4375","56.4375","56.4375"
"13029376","3181","3181","3181","56.4375","56.4375","56.4375"
"13033472","3182","3182","3182","56.4375","56.4375","56.4375"
"13037568","3183","3183","3183","56.4375","56.4375","56.4375"
"13041664","3184","3184","3184","56.4375","56.4375","56.4375"
"13045760","3185","3185","3185","56.4375","56.4375","56.4375"
"13049856","3186","3186","3186","56.4375","56.4375","56.4375"
"13053952","3187","3187","3187","56.4375","56.4375","56.4375"
"13058048","3188","3188","3188","56.4375","56.4375","56.4375"
"13062144","3189","3189","3189","56.4375","56.4375","56.4375"
"13066240","3190","3190","3190","56.4375","56.4375","56.4375"
"13070336","3191","3191","3191","56.4375","56.4375","56.4375"
"13074432","3192","3192","3192","56.4375","56.4375","56.4375"
"13078528","3193","3193","3193","56.4375","56.4375","56.4375"
"13082624","3194","3194","3194","56.4375","56.4375","56.4375"
"13086720","3195","3195","3195","56.4375","56.4375","56.4375"
"13090816","3196","3196","3196","56.4375","56.4375","56.4375"
"13094912","3197","3197","3197","56.4375","56.4375","56.4375"
"13099008","3198","3198","3198","56.4375","56.4375","56.4375"
"13103104","3199","3199","3199","56.4375","56.4375","56.4375"
"13107200","3200","3200","3200","56.4375","56.4375","56.4375"
"13111296","3201","3201","3201","56.4375","56.4375","56.4375"
